,iteration_number,vol_water,vol_blue,vol_yellow,vol_red,measured_red,measured_green,measured_blue,error
17,2.0,36.59530086212834,14.597668249491418,20.086642492959804,18.720388395420432,0.6184258285115317,0.24926692487521762,0.19708373264640522,2636.5968373408914
18,2.0,27.434634939417606,20.326557174979904,23.944295450527477,18.294512435075013,0.23439182208123865,0.05545031033426828,0.6015518622521339,2646.9362392260955
19,2.0,35.73801962734255,10.515954831895002,27.643819823330848,16.1022057174316,0.03176715395962604,0.5264723040846381,0.6308620913429027,2629.3300762541026
20,2.0,34.00429341502405,18.089258659918514,15.375109771249353,22.53133815380808,0.07718160430129417,0.22590540759826205,0.4053884102967398,2657.7128046846497
21,2.0,24.71144074276137,22.18031214167026,16.98990357465367,26.118343540914704,0.6462883426862761,0.6791024900120376,0.013038912781165646,2620.5732540983104
22,2.0,27.057257621184334,21.56617761042821,24.414101995016118,16.962462773371342,0.9714518579729563,0.03167176465939425,0.8761072550243973,2588.9584330759376
23,2.0,47.203836922787,15.182567231634906,13.674904399356235,13.938691446221858,0.24895956528646657,0.35887145230568473,0.7134524707636245,2621.42277471112
24,3.0,29.51696953689745,26.01322207459505,19.10330914179339,15.366499246714117,0.9211472458382469,0.033339317302187865,0.8881359836721734,2591.0810564753306
25,3.0,37.37222296519719,8.56775694044307,22.28555387526674,21.774466219093,0.3721105346193391,0.9444256452780436,0.7273150848213806,2578.9283173989165
26,3.0,30.67359655158637,20.948411618246094,19.915424710501725,18.462567119665803,0.9694225954672299,0.05653069399328903,0.04247681848867868,2636.838973691123
27,3.0,21.84844858712964,23.42134837928794,22.205967116083055,22.52423591749937,0.062380396727913734,0.24236506868176877,0.5528618386050778,2648.9118501121134
28,3.0,9.52810937970996,25.708320213626134,26.47812294888408,28.285447457779828,0.09905969655270153,0.5087562422641538,0.4344909772516904,2637.919013182724
29,3.0,28.686707265371,19.797363353274434,20.793852604114885,20.72207677723968,0.2745698340570516,0.08544758201281621,0.4719055973325631,2650.390003971694
30,3.0,23.363030928826163,20.737213332121975,25.017703000424735,20.882052738627117,0.4937022688694154,0.7423073432932357,0.31241950612398095,2607.9866209728025
31,3.0,24.977225509870934,16.37138613443332,27.120362839779826,21.531025515915918,0.3632576880233861,0.6171641081096635,0.003706670327593864,2641.465153436013
32,3.0,26.051051422993638,20.708751856401502,19.826079565858194,23.41411715474666,0.6019512012868222,0.8558989891076948,0.8934238762805902,2560.816670550488
33,3.0,22.31001953026407,23.408519369379864,17.805555439820225,26.475905660535847,0.012522961274817557,0.9390219023227389,0.6518979463022273,2605.1003212960068
34,3.0,23.471825926882346,23.779613335910096,24.636147358288085,18.11241337891947,0.2647280294774498,0.4468000348666443,0.5695373145202394,2623.7301612215188
35,3.0,37.109223017555536,17.162149065095043,14.889667721914085,20.838960195435337,0.2756513415065033,0.3547525786261335,0.43232337717514346,2636.6250987181015
36,4.0,28.24601975067003,25.96235991019369,20.08134610146638,15.710274237669903,0.9558228049091294,0.5772822710332332,0.45134937908386896,2582.3833010152593
37,4.0,29.930835341850624,15.522695481758394,22.36448149398165,22.181987682409332,0.74789879334714,0.4161515259801787,0.3037336342703806,2612.7577516023907
38,4.0,24.688471845184452,22.309659853075498,21.648893616557213,21.352974685182833,0.08225352274289432,0.8701267780265382,0.08597769249273435,2638.469798819719
39,4.0,19.772470574026784,23.22813336656609,22.392175503092613,24.607220556314523,0.30516593888895105,0.4675266424659825,0.5622657284902766,2620.5303515703954
40,4.0,9.587345013154021,25.700533406582213,26.456678399261374,28.255443181002395,0.7815212434986134,0.23542532066041755,0.10170149178444254,2633.5576603724703
41,4.0,24.96137592695557,21.643390020323956,22.171622046220072,21.223612006500403,0.7409474817410013,0.3883033062904101,0.598402890037426,2597.398647963049
42,4.0,21.095720596847485,21.221704684170774,25.568301761868085,22.11427295711365,0.35861801550061423,0.18348034694367776,0.6915921224170658,2626.619142490864
43,4.0,22.718920230520766,19.09205759310151,26.942476757071006,21.246545419306713,0.7167933013670974,0.3354873380461283,0.7401297158242788,2593.62951507287
44,4.0,23.09078639056858,21.201302044475646,21.15750370105886,24.550407863896904,0.46073171035514293,0.7177534648042473,0.3123277815257386,2611.3762149871704
45,4.0,18.239081987434048,24.253201544281143,20.9635126667037,26.544203801581112,0.1817458921822429,0.919893974080306,0.0685820644713574,2630.670624148407
46,4.0,18.01112244331145,24.178064183756593,25.19490750908522,22.61590586384674,0.9324444074811411,0.28603533173544415,0.6704509909732921,2588.0649295039484
47,4.0,31.978014696512844,17.987670841015902,16.568675094019834,23.465639368451424,0.012294674106779313,0.21855668300716313,0.6135088078400415,2649.762701342757
48,5.0,25.97398330667849,25.916331563294968,19.044727260330617,19.064957869695924,0.48981767559440414,0.012333007184989642,0.15607338771925672,2660.770988130826
49,5.0,27.790110294268835,16.94070360159951,23.89880352977655,21.370382574355105,0.7187299229200865,0.2920200541130499,0.6976503116282781,2598.584547051735
50,5.0,22.764233074273506,22.234913892709365,22.753978664337936,22.2468743686792,0.589563347942743,0.7427367273654485,0.41859431943091385,2596.0208003073285
51,5.0,18.353153556353107,22.915891706019508,23.9823881139575,24.748566623669895,0.6220544238600321,0.9273765474505931,0.23563570100743325,2594.1985028115114
52,5.0,9.617361431098402,25.696220235068242,26.447342154378042,28.239076179455317,0.27079635380578115,0.34829048311026345,0.8235619921618176,2614.3139615361215
53,5.0,22.13951801336269,22.71458257350066,22.763285110600638,22.38261430253601,0.6872741604200997,0.36127590579801383,0.14209224820280975,2629.1845173934353
54,5.0,18.86703013456753,22.610346345422883,25.896286094427907,22.626337425581674,0.7462297052601691,0.27896521672156815,0.7904247465667824,2592.322271532227
55,5.0,19.40201352188653,20.125527526378455,26.74795682079874,23.72450213093627,0.19855441029821785,0.5985814857833628,0.394888245783492,2629.032211863725
56,5.0,21.093349069528557,22.205012227925053,21.511691936382892,25.1899467661635,0.40622779955089916,0.9385090182827424,0.6686680407859913,2580.6886456341167
57,5.0,15.068379919803974,24.822243400212656,23.09859771747657,27.01077896250681,0.14206234557817077,0.6671104904777416,0.67348127603149,2611.9595484204574
58,5.0,14.782341395675957,24.96086543875881,25.46036950783376,24.79642365773148,0.3754925694523379,0.36579454774212583,0.6834716249816787,2615.2564092524585
59,5.0,28.860515597546694,18.458894640591627,18.620648818337813,24.059940943523866,0.5355756743050164,0.7087992701304026,0.462799339849685,2598.572963880104
60,6.0,28.06203835056749,25.846030919153566,19.227839788153474,16.864090942125472,0.038947308434330474,0.2563832480338998,0.16516744992648869,2672.464649165539
61,6.0,24.684556438491953,19.530474534823007,23.66768129743744,22.117287729247597,0.5881865480808136,0.8807286855234815,0.6449267016657557,2574.7070607671653
62,6.0,24.44610227781294,22.731837861123218,21.642218078692547,21.179841782371305,0.20482899958589385,0.9859336361639769,0.2804258909874784,2612.821347130086
63,6.0,15.27530320887604,23.950235878914544,25.15595536480501,25.61850554740441,0.7992318322751847,0.3634184076601975,0.7863662479583766,2584.4482270630506
64,6.0,9.627842042937772,25.69488960345802,26.442547205675776,28.234721147928433,0.44141926932496056,0.8119887473311921,0.5560490810407015,2592.5959414158388
65,6.0,20.247040547968197,23.934763668207076,23.106141796231668,22.712053987593062,0.9929399250245056,0.7127228476964705,0.09036127554015594,2593.7406258167857
66,6.0,15.180876822839622,23.314776631967987,26.160951383485074,25.343395161707313,0.9001681184371304,0.30567250862407913,0.9459652900619665,2572.6902336265907
67,6.0,17.221772536398035,20.899981475043617,26.691389382509136,25.186856606049215,0.5547170651996476,0.6005717747287307,0.8046136647613364,2583.7216503471623
68,6.0,18.942164635027524,23.38325510870284,21.261705666163486,26.412874590106156,0.27233480195414395,0.6802553247666128,0.3049143952556175,2625.1796150210803
69,6.0,14.840780868630276,25.107624053567548,23.084810973889155,26.966784103913014,0.4069866536532508,0.9663951365641352,0.3521180395820829,2597.6935550220574
70,6.0,13.713216482537703,25.200113166297115,25.626673348686545,25.459997002478634,0.3575206656083394,0.775337975911039,0.39750576113069924,2609.065116674354
71,6.0,24.030115589500724,19.11405399274048,21.301199239676063,25.554631178082737,0.49192837335700434,0.10533898371695372,0.0013955146678251706,2664.3333194689585
72,7.0,32.246104092345675,25.871882423691236,18.071562606770975,13.810450877192114,0.9446584197402113,0.8343323514127423,0.05960235153201843,2591.27645508181
73,7.0,25.752360196327743,17.787442292580184,24.047299040720503,22.41289847037157,0.8137707717015309,0.8514872174750908,0.43162037184001645,2575.7608478347884
74,7.0,24.495432579992695,22.907572209109453,21.777563875528223,20.81943133536963,0.4231460638424376,0.6990673200058636,0.21171159513074633,2620.6770707700152
75,7.0,16.180098994113848,24.232335477455514,24.934342873316705,24.653222655113932,0.8961346217622023,0.674974515479764,0.8096329695735884,2559.069626993355
76,7.0,9.641441286106385,25.6945399120989,26.436420750632905,28.227598051161802,0.8653909021494466,0.3813178947435033,0.25865021069672844,2610.639664226487
77,7.0,17.03130575447352,24.617286423473622,23.477246501324004,24.87416132072886,0.628455154391012,0.46976688638134956,0.6841066904914166,2594.1439148967693
78,7.0,14.282008208499335,23.680617564519657,26.31357005563024,25.72380417135076,0.6460948067075684,0.04000521463772422,0.07062982633033821,2655.020236628282
79,7.0,14.84194631662426,23.21962513186009,26.594843187066175,25.34358536444947,0.9333823509978497,0.35990079956782917,0.8027358622511516,2575.883975294218
80,7.0,16.904206703689283,23.437690449517483,23.01414296219724,26.643959884596,0.738311181563184,0.7509212925705047,0.030594875912707598,2609.9202812321055
81,7.0,12.487211192698979,25.35886800364439,24.63625943932372,27.517661364332906,0.606764440886651,0.19590267733302724,0.3187983168062355,2633.2202472109548
82,7.0,13.249285211743825,25.020802372569587,25.71164856036245,26.018263855324133,0.9432192777205574,0.928678114105199,0.09847071187508327,2583.5397159045287
83,7.0,21.701660242716883,19.508702809568145,22.838834163607807,25.950802784107175,0.5428925567183045,0.056586479105613985,0.754915551375081,2619.604156615526
84,8.0,29.393145439122826,25.853432698305483,19.35730806336156,15.396113799210134,0.9249489767257444,0.4402599613698568,0.5277795457610862,2587.748601660654
85,8.0,24.888483364168366,19.607516694533185,23.30756416196749,22.19643577933096,0.9411746280814017,0.5354585562683418,0.21554375879606313,2599.6883680692326
86,8.0,22.480637845274288,21.611812641061874,21.602034438745356,24.305515074918475,0.8909399214338095,0.739469123675607,0.7188956766984129,2560.89911621398
87,8.0,15.784272786373194,24.248754697081658,25.098775902080657,24.86819661446449,0.8005102154729902,0.04136887350976248,0.07243519135342213,2645.7889180255484
88,8.0,9.643785490523797,25.694338119419253,26.435579731781925,28.22629665827502,0.4687745573264128,0.4582955584693772,0.33888738726899503,2624.587178881872
89,8.0,15.81801603038636,24.8037208661099,24.263421620238642,25.1148414832651,0.6837129418455763,0.5316569157160154,0.42662422886974427,2602.4124855096543
90,8.0,13.838175885118147,23.94502305819819,26.325657662068878,25.891143394614787,0.5311148387388508,0.6848155582020122,0.48448889570028075,2598.9606272522724
91,8.0,13.830985659655482,23.812617747763465,26.510383539000134,25.846013053580926,0.7528471102328169,0.529294162891048,0.9100552271005521,2570.1433415851643
92,8.0,15.292561370348764,23.49290650683637,24.249587000624572,26.964945122190297,0.579462205436486,0.6759042067041636,0.7613832101797384,2580.3673499976903
93,8.0,11.708989666413359,25.436711657729912,25.332456067871412,27.521842607985324,0.08786976287647663,0.5719930400778139,0.37801375535016746,2638.205198034092
94,8.0,12.657647742671415,25.233597504629003,25.793207749726182,26.315547002973407,0.9402882980677448,0.6882836796900693,0.456608032631017,2576.4555667793443
95,8.0,19.480365180396916,21.810667218161676,22.732722352481954,25.97624524895945,0.5793602798006259,0.17277745203624884,0.15518353671016305,2645.9503161989865
